NU_CONTRATO;CO_PRODUTO;CO_UNIDADE;VR_EXPOSICAO;VR_PROVISAO;QT_DIAS_ATRASO
00000000000000000006;4144;1130;9129986,82;45649,93;0
00000000000000000007;4144;381;23717881,49;118589,41;0
00000000000000000008;4144;1228;4157517,43;20787,59;0
00000000000000000009;4144;4209;630552,22;3152,76;0
00000000000000000010;4144;3815;3194507,64;15972,54;0
00000000000000000011;4144;4730;1482612,78;7264,8;0
00000000000000000012;4144;381;8213028,4;41065,14;0
00000000000000000013;4144;166;1219524,8;6097,62;0
00000000000000000014;4144;530;1213994,9;364,2;0
00000000000000000015;4144;611;879748,83;4398,74;0
00000000000000000016;4144;1246;1503481,82;5262,19;0
00000000000000000017;4144;3192;802394,02;3931,73;0
00000000000000000018;4144;2734;424612,26;2123,06;0
00000000000000000019;4144;124;6527556,23;32637,78;0
00000000000000000020;4144;885;163058091,47;815290,46;0
00000000000000000021;4144;503;559623,51;2798,12;0
00000000000000000022;4144;328;6223678,75;31118,39;0
00000000000000000023;4144;944;0;0;0
00000000000000000024;4144;4637;1176839,1;353,05;0
00000000000000000025;4144;1065;4639662,99;23198,31;0
00000000000000000026;4144;2815;0;0;0
00000000000000000027;4144;4394;3719096,2;18595,48;0
00000000000000000028;4144;1141;7679821,69;38399,11;0
00000000000000000029;4144;415;25581430,21;127907,15;0
00000000000000000030;4144;515;1711868,16;5991,54;0
00000000000000000031;4144;418;3740304,48;18327,49;0
00000000000000000032;4144;1228;20705231,28;103526,16;0
00000000000000000033;4144;796;1436931,26;7040,96;0
00000000000000000034;4144;596;4098547;20492,74;0
00000000000000000035;4144;362;9732544,11;48662,72;0
00000000000000000036;4144;4809;3893955,07;19469,78;0
00000000000000000037;4144;4358;1606147;8030,74;0
00000000000000000038;4144;4345;6956661,46;34087,64;0
00000000000000000039;4144;385;15415799,26;77079;0
00000000000000000040;4144;284;3879291,45;19396,46;0
00000000000000000041;4144;482;2007234,88;10036,17;0
00000000000000000042;4144;482;3006711,52;15033,56;0
00000000000000000043;4144;469;8393834,07;41969,17;0
00000000000000000044;4144;569;2147160,86;10735,8;0
00000000000000000045;4144;599;0;0;0
00000000000000000046;4144;2892;15079362,29;75396,81;0
00000000000000000047;4144;327;10236743,33;51183,72;0
00000000000000000048;4144;1979;0;0;0
00000000000000000049;4144;303;19617197,12;98085,99;0
00000000000000000050;4144;2980;260225826,78;1301129,13;0
00000000000000000001;4154;1578;24744913,73;272441,5;0
00000000000000000002;4154;4393;284469461,33;2133520,96;0
00000000000000000003;4154;1577;13015970,89;65079,85;0
00000000000000000004;4154;1041;788032491,8;788032491,8;1841
00000000000000000005;4154;1578;29248539,98;322026,43;0
00000000000000000006;4154;4155;334563231,93;334563231,93;622
00000000000000000007;4154;2348;5391335,58;26956,68;0
00000000000000000008;4154;296;3239219,62;16196,1;0
00000000000000000009;4154;3080;130380340,37;4371652,81;0
00000000000000000010;4154;61;42342997,2;105857,49;0
00000000000000000011;4154;34;4227831,05;21139,16;0
00000000000000000001;4155;428;0;0;0
00000000000000000001;4156;428;0;0;0
00000000000000000001;4169;373;4895,47;0;0
00000000000000000002;4169;428;0;0;0
00000000000000000003;4169;167;5331154,98;0;0
00000000000000000004;4169;428;0,01;0;0
00000000000000000005;4169;167;21,8;0;0
00000000000000000006;4169;373;48491,72;0;0
00000000000000000007;4169;428;0,01;0;0
00000000000000000008;4169;2228;62,96;0;0
00000000000000000009;4169;167;14731203,44;0;0
00000000000000000010;4169;238;0,01;0;0
00000000000000000011;4169;668;0,01;0;0
00000000000000000001;4172;16;0,02;0;0
00000000000000000002;4172;16;1748,01;52,44;0
00000000000000000003;4172;16;1351,17;40,54;0
00000000000000000004;4172;16;2351,68;70,55;0
00000000000000000005;4172;659;644464,56;7095,55;0
00000000000000000006;4172;659;1259536,63;13867,5;0
00000000000000000001;4174;534;0,01;0;0
00000000000000000002;4174;632;17650,4;0;10988
00000000000000000001;4176;36;0;0;0
00000000000000000002;4176;36;0,01;0;0
00000000000000000003;4176;17;0,03;0;0
00000000000000000001;4180;3078;3774,25;18,87;0
00000000000000000002;4180;377;2089,08;5,22;0
00000000000000000003;4180;35;57753,97;288,77;0
00000000000000000004;4180;631;151498,45;757,49;0
00000000000000000005;4180;377;1700,36;4,25;0
00000000000000000006;4180;3351;19640,24;98,2;0
00000000000000000007;4180;356;3163713,75;15818,57;0
00000000000000000008;4180;3351;352,64;1,76;0
00000000000000000009;4180;885;70,21;0,35;0
00000000000000000010;4180;167;235959,89;589,9;0
00000000000000000011;4180;3351;1146,72;5,73;0
00000000000000000012;4180;167;33999,37;85;0
00000000000000000013;4180;3351;282349,8;1411,75;0
00000000000000000014;4180;36;82750,66;413,75;0
00000000000000000015;4180;295;1301,18;6,51;0
00000000000000000016;4180;2218;527,75;2,64;0
00000000000000000017;4180;36;76240,64;381,2;0
00000000000000000018;4180;314;1220,25;6,1;0
00000000000000000019;4180;919;108,64;0,54;0
00000000000000000020;4180;377;163427,97;408,57;0
00000000000000000021;4180;22;4001,22;20,01;0
00000000000000000022;4180;141;938154,96;4690,77;0
00000000000000000023;4180;799;123,03;0,62;0
00000000000000000024;4180;35;169798,55;848,99;0
00000000000000000025;4180;2;11485255,06;57426,28;0
00000000000000000026;4180;356;994440,74;4972,2;0
00000000000000000027;4180;377;3397,02;8,49;0
00000000000000000028;4180;36;160957,03;804,79;0
00000000000000000029;4180;534;3151917,7;15759,59;0
00000000000000000030;4180;125;545,78;2,73;0
00000000000000000031;4180;377;1447,59;3,62;0
00000000000000000032;4180;167;1724864,55;4312,16;0
00000000000000000033;4180;377;402049,61;1005,12;0
00000000000000000034;4180;892;142273;711,37;0
00000000000000000035;4180;356;31406,19;157,03;0
00000000000000000036;4180;377;1254,55;3,14;0
00000000000000000037;4180;22;3455,08;17,28;0
00000000000000000038;4180;296;695693,31;5217,7;0
00000000000000000039;4180;3351;445,85;2,23;0
00000000000000000040;4180;36;118529,55;592,65;0
00000000000000000041;4180;35;50109,75;250,55;0
00000000000000000042;4180;1041;0,02;0;0
00000000000000000043;4180;350;4009829,74;20049,15;0
00000000000000000044;4180;3351;24964,73;124,82;0
00000000000000000045;4180;892;424657,53;2123,29;0
00000000000000000046;4180;125;1281,09;6,41;0
00000000000000000047;4180;2218;639,27;3,2;0
00000000000000000048;4180;337;747,63;3,74;0
00000000000000000049;4180;465;504594,2;2522,97;0
00000000000000000050;4180;36;23460,48;117,3;0
00000000000000000001;4181;960;1067,97;5,34;0
00000000000000000002;4181;534;7371,68;36,86;0
00000000000000000001;4186;659;532264223,77;159679,27;0
00000000000000000001;4200;374;0;0;0
00000000000000000002;4200;295;0;0;0
00000000000000000003;4200;1464;0;0;0
00000000000000000004;4200;1348;0;0;0
00000000000000000005;4200;353;0;0;0
00000000000000000006;4200;501;0;0;0
00000000000000000001;4206;1189;1031,33;1031,33;6991
00000000000000000002;4206;379;1408,96;1408,96;6694
00000000000000000003;4206;379;411,2;411,2;5386
00000000000000000004;4206;1189;844,99;844,99;6779
00000000000000000005;4206;379;813,54;813,54;5896
00000000000000000006;4206;1189;2640,06;2640,06;7021
00000000000000000007;4206;1189;3528,37;3528,37;7144
00000000000000000001;4258;312;37752108,39;26426475,87;0
00000000000000000002;4258;3080;54305884,44;1820876,31;0
00000000000000000003;4258;312;186977515,86;130884261,1;0
00000000000000000004;4258;312;82710975,03;57897682,52;0
00000000000000000005;4258;356;0;0;0
00000000000000000006;4258;356;162790884,07;113953618,85;0
00000000000000000007;4258;356;86241170,91;60368819,64;0
00000000000000000008;4258;356;121996586,14;85397610,3;0
00000000000000000009;4258;356;384773062,95;269341144,07;0
00000000000000000010;4258;312;185793571,89;130055500,32;0
00000000000000000011;4258;312;281227340,6;196859138,42;0
00000000000000000012;4258;356;75194259,87;52635981,91;0
00000000000000000001;4397;2794;940097,49;4700,49;0
00000000000000000002;4397;1607;1510856,26;7554,28;0
00000000000000000003;4397;411;3118063,22;15590,32;0
00000000000000000004;4397;59;51846459,8;259232,3;0
00000000000000000005;4397;64;199219334,56;996096,67;0
00000000000000000006;4397;403;1549918,47;7749,59;0
00000000000000000007;4397;935;176666478,83;883332,39;0
00000000000000000008;4397;317;5395494,53;26977,47;0
00000000000000000009;4397;3511;1546854,63;7734,27;0
00000000000000000010;4397;3320;9019349,5;45096,75;0
00000000000000000011;4397;2820;24148253,5;120741,27;0
00000000000000000012;4397;701;1858565,78;9292,83;0
00000000000000000013;4397;1785;18483299,63;92416,5;0
00000000000000000014;4397;742;21608073,08;108040,37;0
00000000000000000015;4397;1227;4915228,9;24576,14;0
00000000000000000016;4397;1877;19600910,63;98004,55;0
00000000000000000017;4397;897;0,02;0;0
00000000000000000018;4397;3844;1156323,2;5781,62;0
00000000000000000019;4397;936;735699,2;3678,5;0
00000000000000000020;4397;1084;3129444,93;15647,22;0
00000000000000000021;4397;307;20781652,68;103908,26;0
00000000000000000022;4397;957;1401627,02;7008,14;0
00000000000000000023;4397;787;4568505,27;22842,53;0
00000000000000000024;4397;419;10257377,74;51286,89;0
00000000000000000025;4397;4440;2017093,86;10085,47;0
00000000000000000026;4397;281;3079927,39;15399,64;0
00000000000000000027;4397;280;25682993,22;128414,97;0
00000000000000000028;4397;2820;692246,08;3461,23;0
00000000000000000029;4397;565;19006848,22;95034,24;0
00000000000000000030;4397;598;3143793,46;15718,97;0
00000000000000000031;4397;708;1462221,09;7311,11;0
00000000000000000032;4397;882;0;0;0
00000000000000000033;4397;1757;2940671,73;14703,36;0
00000000000000000034;4397;2822;4734173,03;23670,87;0
00000000000000000035;4397;2525;7743239,6;38716,2;0
00000000000000000036;4397;350;8259774,31;41298,87;0
00000000000000000037;4397;1938;2277161,51;11385,81;0
00000000000000000038;4397;935;67306125,27;336530,63;0
00000000000000000039;4397;411;1166120,54;5830,6;0
00000000000000000040;4397;1081;0;0;0
00000000000000000041;4397;2794;1477513,33;7387,57;0
00000000000000000042;4397;2820;2830607,45;14153,04;0
00000000000000000043;4397;788;7549913,24;37749,57;0
00000000000000000044;4397;2794;2575137,13;12875,69;0
00000000000000000045;4397;400;3248052,15;16240,26;0
00000000000000000046;4397;3875;1943723,79;9718,62;0
00000000000000000047;4397;341;2179082,45;10895,41;0
00000000000000000048;4397;2794;16431487,04;82157,44;0
00000000000000000049;4397;32;4193018,35;20965,09;0
00000000000000000050;4397;512;12490228,27;62451,14;0
00000000000000000001;4434;45;178,98;178,98;7788
00000000000000000002;4434;45;42,27;42,27;7508
00000000000000000001;4435;45;55,36;55,36;8805
00000000000000000002;4435;45;90,12;90,12;8607
00000000000000000003;4435;45;45,95;45,95;7460
00000000000000000004;4435;45;32,16;32,16;8258
00000000000000000005;4435;45;64,83;64,83;7703
00000000000000000006;4435;45;3,35;3,35;8435
00000000000000000007;4435;45;49,57;49,57;7978
00000000000000000008;4435;45;254141,29;254141,29;8476
00000000000000000009;4435;45;21,98;21,98;7993
00000000000000000010;4435;45;23,64;23,64;8859
00000000000000000011;4435;45;277,65;277,65;7555
00000000000000000012;4435;45;53,15;53,15;7794
00000000000000000013;4435;45;87;87;8301
00000000000000000014;4435;45;52,18;52,18;8044
00000000000000000015;4435;45;23,74;23,74;8221
00000000000000000016;4435;45;25,06;25,06;8859
00000000000000000017;4435;45;1108,35;1108,35;7432
00000000000000000018;4435;45;76084,77;76084,77;7437
00000000000000000019;4435;45;30,19;30,19;7553
00000000000000000020;4435;45;17,57;17,57;8859
00000000000000000021;4435;45;23,9;23,9;8616
00000000000000000022;4435;45;1008,65;1008,65;7521
00000000000000000023;4435;45;2453,54;2453,54;8885
00000000000000000024;4435;45;54,88;54,88;7297
00000000000000000025;4435;45;24,58;24,58;7886
00000000000000000026;4435;45;188556,96;188556,96;7935
00000000000000000027;4435;45;35,82;35,82;7890
00000000000000000028;4435;45;40,55;40,55;8860
00000000000000000029;4435;45;33,14;33,14;8221
00000000000000000030;4435;45;22,67;22,67;8148
00000000000000000031;4435;45;31,93;31,93;8097
00000000000000000032;4435;45;9,05;9,05;8859
00000000000000000033;4435;45;44417,07;44417,07;7520
00000000000000000034;4435;45;65,64;65,64;8708
00000000000000000035;4435;45;37,27;37,27;8831
00000000000000000036;4435;45;41,89;41,89;8294
00000000000000000037;4435;45;20,67;20,67;8859
00000000000000000038;4435;45;22,95;22,95;8347
00000000000000000039;4435;45;10,17;10,17;8586
00000000000000000040;4435;45;278503,76;278503,76;7520
00000000000000000041;4435;45;15,32;15,32;8623
00000000000000000042;4435;45;876,67;876,67;7979
00000000000000000043;4435;45;30,74;30,74;8180
00000000000000000044;4435;45;42,49;42,49;7802
00000000000000000045;4435;45;109,66;109,66;7917
00000000000000000001;4437;1784;37,48;37,48;7985
00000000000000000002;4437;368;24,26;24,26;8682
00000000000000000003;4437;997;201,19;201,19;7351
00000000000000000004;4437;415;22,6;22,6;8630
00000000000000000005;4437;258;55,72;55,72;8437
00000000000000000006;4437;1875;29,03;29,03;8494
00000000000000000007;4437;368;42,34;42,34;8166
00000000000000000008;4437;4062;23,89;23,89;8280
00000000000000000009;4437;958;36,71;36,71;7580
00000000000000000010;4437;1011;46,14;46,14;8584
00000000000000000011;4437;368;39,88;39,88;8311
00000000000000000012;4437;180;51,83;51,83;8888
00000000000000000013;4437;373;33,76;33,76;8035
00000000000000000014;4437;415;54,97;54,97;8372
00000000000000000015;4437;408;23,63;23,63;8584
00000000000000000016;4437;368;44,58;44,58;8035
00000000000000000017;4437;368;48,38;48,38;8311
00000000000000000018;4437;465;52,7;52,7;8066
00000000000000000019;4437;371;25,5;25,5;7457
00000000000000000020;4437;1011;29,3;29,3;7488
00000000000000000021;4437;1875;37,29;37,29;7379
00000000000000000022;4437;346;27,11;27,11;8400
00000000000000000023;4437;373;37,2;37,2;8620
00000000000000000024;4437;408;53,43;53,43;7844
00000000000000000025;4437;1924;60,45;60,45;8127
00000000000000000026;4437;1507;22,15;22,15;8400
00000000000000000027;4437;964;29,05;29,05;8158
00000000000000000028;4437;416;52,56;52,56;7866
00000000000000000001;4439;1507;24,75;24,75;7827
00000000000000000002;4439;1875;100,99;100,99;7672
00000000000000000003;4439;642;315,29;315,29;7382
00000000000000000004;4439;373;58,59;58,59;8091
00000000000000000005;4439;373;35,75;35,75;8098
00000000000000000006;4439;497;5866,82;5866,82;7387
00000000000000000007;4439;368;25,42;25,42;7978
00000000000000000008;4439;964;712,97;712,97;8494
00000000000000000009;4439;248;43,23;43,23;7352
00000000000000000010;4439;346;38,04;38,04;7453
00000000000000000011;4439;1875;25,46;25,46;8296
00000000000000000012;4439;250;48,39;48,39;7524
00000000000000000013;4439;375;39,46;39,46;7338
00000000000000000014;4439;373;118,71;118,71;7521
00000000000000000015;4439;368;42,22;42,22;8251
00000000000000000016;4439;1637;35,21;35,21;7932
00000000000000000017;4439;4062;4583,43;4583,43;8317
00000000000000000018;4439;1367;43,63;43,63;8187
00000000000000000019;4439;1507;45,76;45,76;8345
00000000000000000020;4439;373;39,03;39,03;8453
00000000000000000021;4439;368;46,69;46,69;8574
00000000000000000022;4439;568;23,83;23,83;8159
00000000000000000023;4439;420;64,55;64,55;8799
00000000000000000024;4439;1286;53,01;53,01;8223
00000000000000000025;4439;248;65,26;65,26;7398
00000000000000000026;4439;368;59,71;59,71;8257
00000000000000000027;4439;4085;27,5;27,5;8524
00000000000000000028;4439;964;26,15;26,15;8708
00000000000000000029;4439;958;35,04;35,04;8080
00000000000000000030;4439;1025;474,26;474,26;7396
00000000000000000031;4439;1207;41,7;41,7;7913
00000000000000000032;4439;2234;87,25;87,25;7306
00000000000000000033;4439;260;1998,48;1998,48;7856
00000000000000000034;4439;268;40,58;40,58;8524
00000000000000000035;4439;450;43,19;43,19;7901
00000000000000000036;4439;368;24,53;24,53;8129
00000000000000000037;4439;445;532,01;532,01;7775
00000000000000000038;4439;368;43,24;43,24;7887
00000000000000000039;4439;4038;29,18;29,18;8461
00000000000000000040;4439;408;333,75;333,75;7497
00000000000000000041;4439;1924;23,55;23,55;7715
00000000000000000042;4439;4115;32,54;32,54;8251
00000000000000000043;4439;1207;21,91;21,91;8551
00000000000000000044;4439;240;98,49;98,49;7463
00000000000000000045;4439;4062;38,29;38,29;8097
00000000000000000046;4439;463;52,87;52,87;7800
00000000000000000047;4439;347;23,95;23,95;7794
00000000000000000048;4439;4146;299,8;299,8;8664
00000000000000000049;4439;1343;23,33;23,33;8558
00000000000000000050;4439;605;343,9;343,9;7371
00000000000000000001;4445;1030;804,76;804,76;7488
00000000000000000002;4445;1030;5750,06;5750,06;8417
00000000000000000003;4445;1030;32,81;32,81;8219
00000000000000000004;4445;1030;44,61;44,61;7793
00000000000000000001;4447;1030;26,92;26,92;7372
00000000000000000002;4447;1030;133019,41;133019,41;11163
00000000000000000003;4447;1030;74452,09;74452,09;8057
00000000000000000004;4447;1030;131642,58;131642,58;8787
00000000000000000005;4447;1030;2273,11;2273,11;9225
00000000000000000006;4447;1030;754,41;754,41;8016
00000000000000000007;4447;1030;1503,59;1503,59;7835
00000000000000000008;4447;1030;390,55;390,55;7337
00000000000000000009;4447;1030;62,2;62,2;8068
00000000000000000010;4447;1030;91,68;91,68;7566
00000000000000000011;4447;1030;2720,88;2720,88;8981
